Date,Store,Product,ExpectedSales,ExpectedLoss,ExpectedClosingStock
2026-05-23,Shop_A,アップルパイ,0,0,0
2026-05-24,Shop_A,アップルパイ,0,0,0
2026-05-25,Shop_A,アップルパイ,0,0,0
2026-05-26,Shop_A,アップルパイ,0,0,0
2026-05-27,Shop_A,アップルパイ,0,0,0
2026-05-28,Shop_A,アップルパイ,0,0,0
2026-05-29,Shop_A,アップルパイ,0,0,0
2026-05-30,Shop_A,アップルパイ,0,0,0
2026-05-31,Shop_A,アップルパイ,0,0,0
2026-06-01,Shop_A,アップルパイ,0,0,0
2026-06-02,Shop_A,アップルパイ,0,0,0
2026-06-03,Shop_A,アップルパイ,0,0,0
2026-06-04,Shop_A,アップルパイ,0,0,0
2026-06-05,Shop_A,アップルパイ,0,0,0
2026-06-06,Shop_A,アップルパイ,0,0,0
2026-06-07,Shop_A,アップルパイ,0,0,0
2026-06-08,Shop_A,アップルパイ,0,0,0
2026-06-09,Shop_A,アップルパイ,0,0,0
2026-06-10,Shop_A,アップルパイ,0,0,0
2026-06-11,Shop_A,アップルパイ,0,0,0
2026-06-12,Shop_A,アップルパイ,0,0,0
2026-06-13,Shop_A,アップルパイ,0,0,0
2026-06-14,Shop_A,アップルパイ,0,0,0
2026-06-15,Shop_A,アップルパイ,0,0,0
2026-06-16,Shop_A,アップルパイ,0,0,0
2026-06-17,Shop_A,アップルパイ,0,0,0
2026-06-18,Shop_A,アップルパイ,0,0,0
2026-06-19,Shop_A,アップルパイ,0,0,0
2026-06-20,Shop_A,アップルパイ,0,0,0
2026-06-21,Shop_A,アップルパイ,0,0,0
2026-06-22,Shop_A,アップルパイ,0,0,0
2026-06-23,Shop_A,アップルパイ,0,0,0
2026-06-24,Shop_A,アップルパイ,0,0,0
2026-06-25,Shop_A,アップルパイ,0,0,0
2026-06-26,Shop_A,アップルパイ,0,0,0
2026-06-27,Shop_A,アップルパイ,0,0,0
2026-06-28,Shop_A,アップルパイ,0,0,0
2026-06-29,Shop_A,アップルパイ,0,0,0
2026-06-30,Shop_A,アップルパイ,0,0,0
2026-07-01,Shop_A,アップルパイ,0,0,0
2026-07-02,Shop_A,アップルパイ,0,0,0
2026-07-03,Shop_A,アップルパイ,0,0,0
2026-07-04,Shop_A,アップルパイ,0,0,0
2026-07-05,Shop_A,アップルパイ,0,0,0
2026-07-06,Shop_A,アップルパイ,0,0,0
2026-07-07,Shop_A,アップルパイ,0,0,0
2026-07-08,Shop_A,アップルパイ,0,0,0
2026-07-09,Shop_A,アップルパイ,7,0,2
2026-07-10,Shop_A,アップルパイ,7,0,1
2026-07-11,Shop_A,アップルパイ,9,0,0
2026-07-12,Shop_A,アップルパイ,8,0,3
2026-07-13,Shop_A,アップルパイ,4,0,2
2026-07-14,Shop_A,アップルパイ,10,0,0
2026-07-15,Shop_A,アップルパイ,7,0,0
2026-07-16,Shop_A,アップルパイ,8,0,2
2026-07-17,Shop_A,アップルパイ,6,0,2
2026-07-18,Shop_A,アップルパイ,8,0,1
2026-07-19,Shop_A,アップルパイ,5,0,5
2026-07-20,Shop_A,アップルパイ,5,0,4
2026-07-21,Shop_A,アップルパイ,4,0,3
2026-07-22,Shop_A,アップルパイ,5,0,2
2026-07-23,Shop_A,アップルパイ,7,0,2
2026-07-24,Shop_A,アップルパイ,6,0,2
2026-07-25,Shop_A,アップルパイ,7,0,0
2026-07-26,Shop_A,アップルパイ,8,0,0
2026-07-27,Shop_A,アップルパイ,8,0,4
2026-07-28,Shop_A,アップルパイ,7,0,0
2026-07-29,Shop_A,アップルパイ,5,0,0
2026-07-30,Shop_A,アップルパイ,8,0,0
2026-07-31,Shop_A,アップルパイ,2,0,6
2026-05-01,Shop_A,季節シュー,11,0,1
2026-05-02,Shop_A,季節シュー,15,0,0
2026-05-03,Shop_A,季節シュー,11,0,2
2026-05-04,Shop_A,季節シュー,12,0,0
2026-05-05,Shop_A,季節シュー,11,0,2
2026-05-06,Shop_A,季節シュー,12,0,1
2026-05-07,Shop_A,季節シュー,8,0,4
2026-05-08,Shop_A,季節シュー,8,0,3
2026-05-09,Shop_A,季節シュー,13,0,0
2026-05-10,Shop_A,季節シュー,13,0,0
2026-05-11,Shop_A,季節シュー,9,0,0
2026-05-12,Shop_A,季節シュー,9,0,1
2026-05-13,Shop_A,季節シュー,9,0,4
2026-05-14,Shop_A,季節シュー,11,0,0
2026-05-15,Shop_A,季節シュー,13,0,0
2026-05-16,Shop_A,季節シュー,11,0,2
2026-05-17,Shop_A,季節シュー,12,0,3
2026-05-18,Shop_A,季節シュー,9,0,2
2026-05-19,Shop_A,季節シュー,15,0,0
2026-05-20,Shop_A,季節シュー,9,0,3
2026-05-21,Shop_A,季節シュー,12,0,4
2026-05-22,Shop_A,季節シュー,9,0,1
2026-05-23,Shop_A,季節シュー,13,0,4
2026-05-24,Shop_A,季節シュー,10,0,0
2026-05-25,Shop_A,季節シュー,7,0,6
2026-05-26,Shop_A,季節シュー,7,0,5
2026-05-27,Shop_A,季節シュー,10,0,1
2026-05-28,Shop_A,季節シュー,8,1,0
2026-05-29,Shop_A,季節シュー,10,0,2
2026-05-30,Shop_A,季節シュー,13,0,3
2026-05-31,Shop_A,季節シュー,10,0,5
2026-06-01,Shop_A,季節シュー,12,0,3
2026-06-02,Shop_A,季節シュー,8,0,7
2026-06-03,Shop_A,季節シュー,12,0,1
2026-06-04,Shop_A,季節シュー,12,0,0
2026-06-05,Shop_A,季節シュー,7,0,6
2026-06-06,Shop_A,季節シュー,14,0,2
2026-06-07,Shop_A,季節シュー,12,0,0
2026-06-08,Shop_A,季節シュー,10,0,3
2026-06-09,Shop_A,季節シュー,8,0,4
2026-06-10,Shop_A,季節シュー,10,0,2
2026-06-11,Shop_A,季節シュー,12,0,0
2026-06-12,Shop_A,季節シュー,11,0,0
2026-06-13,Shop_A,季節シュー,11,0,6
2026-06-14,Shop_A,季節シュー,12,0,0
2026-06-15,Shop_A,季節シュー,11,0,1
2026-06-16,Shop_A,季節シュー,13,0,0
2026-06-17,Shop_A,季節シュー,11,0,2
2026-06-18,Shop_A,季節シュー,9,0,6
2026-06-19,Shop_A,季節シュー,13,0,0
2026-06-20,Shop_A,季節シュー,13,0,3
2026-06-21,Shop_A,季節シュー,12,0,1
2026-06-22,Shop_A,季節シュー,9,0,2
2026-06-23,Shop_A,季節シュー,8,0,2
2026-06-24,Shop_A,季節シュー,9,0,0
2026-06-25,Shop_A,季節シュー,12,0,3
2026-06-26,Shop_A,季節シュー,11,0,4
2026-06-27,Shop_A,季節シュー,12,0,0
2026-06-28,Shop_A,季節シュー,15,0,1
2026-06-29,Shop_A,季節シュー,10,0,5
2026-06-30,Shop_A,季節シュー,10,0,0
2026-07-01,Shop_A,季節シュー,10,0,0
2026-07-02,Shop_A,季節シュー,11,0,0
2026-07-03,Shop_A,季節シュー,12,0,1
2026-07-04,Shop_A,季節シュー,11,1,0
2026-07-05,Shop_A,季節シュー,11,0,2
2026-07-06,Shop_A,季節シュー,4,0,8
2026-07-07,Shop_A,季節シュー,9,0,4
2026-07-08,Shop_A,季節シュー,7,0,6
2026-07-09,Shop_A,季節シュー,7,0,3
2026-07-10,Shop_A,季節シュー,9,0,6
2026-07-11,Shop_A,季節シュー,15,0,0
2026-07-12,Shop_A,季節シュー,13,0,4
2026-07-13,Shop_A,季節シュー,9,0,3
2026-07-14,Shop_A,季節シュー,10,0,6
2026-07-15,Shop_A,季節シュー,9,0,3
2026-07-16,Shop_A,季節シュー,7,0,6
2026-07-17,Shop_A,季節シュー,9,0,2
2026-07-18,Shop_A,季節シュー,12,0,0
2026-07-19,Shop_A,季節シュー,9,0,4
2026-07-20,Shop_A,季節シュー,8,0,2
2026-07-21,Shop_A,季節シュー,10,0,3
2026-07-22,Shop_A,季節シュー,9,0,1
2026-07-23,Shop_A,季節シュー,9,0,2
2026-07-24,Shop_A,季節シュー,11,0,2
2026-07-25,Shop_A,季節シュー,13,0,2
2026-07-26,Shop_A,季節シュー,15,1,0
2026-07-27,Shop_A,季節シュー,8,0,3
2026-07-28,Shop_A,季節シュー,13,0,0
2026-07-29,Shop_A,季節シュー,12,0,1
2026-07-30,Shop_A,季節シュー,11,0,1
2026-07-31,Shop_A,季節シュー,9,0,3
2026-05-01,Shop_B,シュー,24,0,0
2026-05-02,Shop_B,シュー,29,0,3
2026-05-03,Shop_B,シュー,29,0,5
2026-05-04,Shop_B,シュー,24,0,3
2026-05-05,Shop_B,シュー,25,0,2
2026-05-06,Shop_B,シュー,24,0,1
2026-05-07,Shop_B,シュー,25,0,0
2026-05-08,Shop_B,シュー,24,0,0
2026-05-09,Shop_B,シュー,27,0,3
2026-05-10,Shop_B,シュー,27,0,2
2026-05-11,Shop_B,シュー,20,0,5
2026-05-12,Shop_B,シュー,19,0,5
2026-05-13,Shop_B,シュー,16,0,5
2026-05-14,Shop_B,シュー,25,0,0
2026-05-15,Shop_B,シュー,22,0,3
2026-05-16,Shop_B,シュー,28,0,4
2026-05-17,Shop_B,シュー,30,0,5
2026-05-18,Shop_B,シュー,29,0,0
2026-05-19,Shop_B,シュー,23,0,4
2026-05-20,Shop_B,シュー,25,0,3
2026-05-21,Shop_B,シュー,21,1,3
2026-05-22,Shop_B,シュー,24,0,4
2026-05-23,Shop_B,シュー,23,0,7
2026-05-24,Shop_B,シュー,23,0,5
2026-05-25,Shop_B,シュー,22,0,5
2026-05-26,Shop_B,シュー,23,0,1
2026-05-27,Shop_B,シュー,21,0,3
2026-05-28,Shop_B,シュー,18,0,7
2026-05-29,Shop_B,シュー,22,1,3
2026-05-30,Shop_B,シュー,29,0,1
2026-05-31,Shop_B,シュー,29,0,0
2026-06-01,Shop_B,シュー,25,0,3
2026-06-02,Shop_B,シュー,25,0,4
2026-06-03,Shop_B,シュー,25,0,2
2026-06-04,Shop_B,シュー,24,0,3
2026-06-05,Shop_B,シュー,25,0,2
2026-06-06,Shop_B,シュー,23,0,8
2026-06-07,Shop_B,シュー,22,0,9
2026-06-08,Shop_B,シュー,21,1,0
2026-06-09,Shop_B,シュー,19,0,3
2026-06-10,Shop_B,シュー,22,0,0
2026-06-11,Shop_B,シュー,23,0,3
2026-06-12,Shop_B,シュー,23,0,4
2026-06-13,Shop_B,シュー,30,0,2
2026-06-14,Shop_B,シュー,28,0,6
2026-06-15,Shop_B,シュー,25,0,3
2026-06-16,Shop_B,シュー,26,0,5
2026-06-17,Shop_B,シュー,29,0,0
2026-06-18,Shop_B,シュー,22,0,4
2026-06-19,Shop_B,シュー,25,0,0
2026-06-20,Shop_B,シュー,26,0,4
2026-06-21,Shop_B,シュー,27,0,1
2026-06-22,Shop_B,シュー,19,0,3
2026-06-23,Shop_B,シュー,21,0,5
2026-06-24,Shop_B,シュー,20,0,4
2026-06-25,Shop_B,シュー,23,0,1
2026-06-26,Shop_B,シュー,24,0,2
2026-06-27,Shop_B,シュー,27,0,3
2026-06-28,Shop_B,シュー,30,0,5
2026-06-29,Shop_B,シュー,21,0,9
2026-06-30,Shop_B,シュー,23,0,4
2026-07-01,Shop_B,シュー,22,0,4
2026-07-02,Shop_B,シュー,25,0,2
2026-07-03,Shop_B,シュー,22,1,4
2026-07-04,Shop_B,シュー,23,0,11
2026-07-05,Shop_B,シュー,26,0,1
2026-07-06,Shop_B,シュー,24,0,0
2026-07-07,Shop_B,シュー,19,0,6
2026-07-08,Shop_B,シュー,22,0,0
2026-07-09,Shop_B,シュー,21,0,0
2026-07-10,Shop_B,シュー,22,0,4
2026-07-11,Shop_B,シュー,30,0,1
2026-07-12,Shop_B,シュー,28,0,7
2026-07-13,Shop_B,シュー,24,0,4
2026-07-14,Shop_B,シュー,27,0,2
2026-07-15,Shop_B,シュー,24,0,6
2026-07-16,Shop_B,シュー,22,0,5
2026-07-17,Shop_B,シュー,21,0,3
2026-07-18,Shop_B,シュー,24,0,6
2026-07-19,Shop_B,シュー,27,0,2
2026-07-20,Shop_B,シュー,22,0,5
2026-07-21,Shop_B,シュー,22,0,0
2026-07-22,Shop_B,シュー,21,0,1
2026-07-23,Shop_B,シュー,22,0,3
2026-07-24,Shop_B,シュー,20,0,8
2026-07-25,Shop_B,シュー,27,0,7
2026-07-26,Shop_B,シュー,29,0,1
2026-07-27,Shop_B,シュー,25,0,4
2026-07-28,Shop_B,シュー,27,0,2
2026-07-29,Shop_B,シュー,25,0,1
2026-07-30,Shop_B,シュー,19,0,9
2026-07-31,Shop_B,シュー,23,0,2
2026-05-01,Shop_B,リッチシュー,12,0,3
2026-05-02,Shop_B,リッチシュー,15,0,0
2026-05-03,Shop_B,リッチシュー,16,0,0
2026-05-04,Shop_B,リッチシュー,11,0,4
2026-05-05,Shop_B,リッチシュー,9,0,9
2026-05-06,Shop_B,リッチシュー,15,0,2
2026-05-07,Shop_B,リッチシュー,13,0,2
2026-05-08,Shop_B,リッチシュー,14,0,1
2026-05-09,Shop_B,リッチシュー,13,0,0
2026-05-10,Shop_B,リッチシュー,16,0,2
2026-05-11,Shop_B,リッチシュー,10,0,5
2026-05-12,Shop_B,リッチシュー,10,1,1
2026-05-13,Shop_B,リッチシュー,11,0,0
2026-05-14,Shop_B,リッチシュー,13,0,0
2026-05-15,Shop_B,リッチシュー,13,0,0
2026-05-16,Shop_B,リッチシュー,18,0,1
2026-05-17,Shop_B,リッチシュー,16,0,2
2026-05-18,Shop_B,リッチシュー,15,0,0
2026-05-19,Shop_B,リッチシュー,15,0,0
2026-05-20,Shop_B,リッチシュー,8,0,9
2026-05-21,Shop_B,リッチシュー,16,0,0
2026-05-22,Shop_B,リッチシュー,10,0,5
2026-05-23,Shop_B,リッチシュー,13,0,0
2026-05-24,Shop_B,リッチシュー,15,0,0
2026-05-25,Shop_B,リッチシュー,13,0,2
2026-05-26,Shop_B,リッチシュー,7,0,9
2026-05-27,Shop_B,リッチシュー,10,0,2
2026-05-28,Shop_B,リッチシュー,13,0,0
2026-05-29,Shop_B,リッチシュー,14,0,1
2026-05-30,Shop_B,リッチシュー,13,0,4
2026-05-31,Shop_B,リッチシュー,13,0,0
2026-06-01,Shop_B,リッチシュー,16,0,1
2026-06-02,Shop_B,リッチシュー,13,0,0
2026-06-03,Shop_B,リッチシュー,15,0,4
2026-06-04,Shop_B,リッチシュー,13,0,0
2026-06-05,Shop_B,リッチシュー,12,0,0
2026-06-06,Shop_B,リッチシュー,9,0,10
2026-06-07,Shop_B,リッチシュー,14,0,3
2026-06-08,Shop_B,リッチシュー,12,0,0
2026-06-09,Shop_B,リッチシュー,10,0,0
2026-06-10,Shop_B,リッチシュー,12,0,0
2026-06-11,Shop_B,リッチシュー,8,0,8
2026-06-12,Shop_B,リッチシュー,13,0,2
2026-06-13,Shop_B,リッチシュー,14,0,2
2026-06-14,Shop_B,リッチシュー,17,0,0
2026-06-15,Shop_B,リッチシュー,14,0,1
2026-06-16,Shop_B,リッチシュー,13,0,0
2026-06-17,Shop_B,リッチシュー,13,0,0
2026-06-18,Shop_B,リッチシュー,12,0,1
2026-06-19,Shop_B,リッチシュー,9,0,3
2026-06-20,Shop_B,リッチシュー,13,0,0
2026-06-21,Shop_B,リッチシュー,15,0,0
2026-06-22,Shop_B,リッチシュー,9,0,0
2026-06-23,Shop_B,リッチシュー,12,0,4
2026-06-24,Shop_B,リッチシュー,10,0,5
2026-06-25,Shop_B,リッチシュー,9,0,4
2026-06-26,Shop_B,リッチシュー,13,0,3
2026-06-27,Shop_B,リッチシュー,13,0,4
2026-06-28,Shop_B,リッチシュー,15,0,3
2026-06-29,Shop_B,リッチシュー,11,0,4
2026-06-30,Shop_B,リッチシュー,16,0,0
2026-07-01,Shop_B,リッチシュー,15,0,0
2026-07-02,Shop_B,リッチシュー,12,0,4
2026-07-03,Shop_B,リッチシュー,11,0,4
2026-07-04,Shop_B,リッチシュー,13,0,3
2026-07-05,Shop_B,リッチシュー,11,0,1
2026-07-06,Shop_B,リッチシュー,9,0,1
2026-07-07,Shop_B,リッチシュー,10,0,1
2026-07-08,Shop_B,リッチシュー,12,0,4
2026-07-09,Shop_B,リッチシュー,12,0,0
2026-07-10,Shop_B,リッチシュー,12,0,3
2026-07-11,Shop_B,リッチシュー,13,0,0
2026-07-12,Shop_B,リッチシュー,14,0,3
2026-07-13,Shop_B,リッチシュー,13,0,3
2026-07-14,Shop_B,リッチシュー,15,0,0
2026-07-15,Shop_B,リッチシュー,14,0,3
2026-07-16,Shop_B,リッチシュー,11,0,4
2026-07-17,Shop_B,リッチシュー,14,0,1
2026-07-18,Shop_B,リッチシュー,10,0,10
2026-07-19,Shop_B,リッチシュー,15,0,0
2026-07-20,Shop_B,リッチシュー,12,0,1
2026-07-21,Shop_B,リッチシュー,14,0,1
2026-07-22,Shop_B,リッチシュー,11,0,2
2026-07-23,Shop_B,リッチシュー,12,0,0
2026-07-24,Shop_B,リッチシュー,11,0,5
2026-07-25,Shop_B,リッチシュー,16,0,1
2026-07-26,Shop_B,リッチシュー,15,0,0
2026-07-27,Shop_B,リッチシュー,15,0,0
2026-07-28,Shop_B,リッチシュー,13,0,3
2026-07-29,Shop_B,リッチシュー,15,0,2
2026-07-30,Shop_B,リッチシュー,13,0,3
2026-07-31,Shop_B,リッチシュー,11,0,2
2026-05-01,Shop_B,エクレア,10,0,0
2026-05-02,Shop_B,エクレア,13,0,2
2026-05-03,Shop_B,エクレア,12,0,1
2026-05-04,Shop_B,エクレア,11,0,0
2026-05-05,Shop_B,エクレア,7,0,2
2026-05-06,Shop_B,エクレア,6,0,5
2026-05-07,Shop_B,エクレア,6,0,6
2026-05-08,Shop_B,エクレア,12,0,0
2026-05-09,Shop_B,エクレア,13,0,0
2026-05-10,Shop_B,エクレア,9,0,7
2026-05-11,Shop_B,エクレア,5,0,5
2026-05-12,Shop_B,エクレア,10,0,1
2026-05-13,Shop_B,エクレア,9,0,3
2026-05-14,Shop_B,エクレア,8,0,3
2026-05-15,Shop_B,エクレア,8,0,5
2026-05-16,Shop_B,エクレア,13,0,3
2026-05-17,Shop_B,エクレア,13,0,2
2026-05-18,Shop_B,エクレア,12,0,3
2026-05-19,Shop_B,エクレア,10,0,0
2026-05-20,Shop_B,エクレア,9,0,4
2026-05-21,Shop_B,エクレア,6,0,7
2026-05-22,Shop_B,エクレア,12,0,0
2026-05-23,Shop_B,エクレア,12,0,0
2026-05-24,Shop_B,エクレア,11,0,0
2026-05-25,Shop_B,エクレア,6,0,5
2026-05-26,Shop_B,エクレア,8,0,3
2026-05-27,Shop_B,エクレア,7,0,0
2026-05-28,Shop_B,エクレア,12,0,0
2026-05-29,Shop_B,エクレア,10,0,0
2026-05-30,Shop_B,エクレア,12,0,3
2026-05-31,Shop_B,エクレア,11,0,6
2026-06-01,Shop_B,エクレア,9,0,3
2026-06-02,Shop_B,エクレア,12,0,0
2026-06-03,Shop_B,エクレア,10,0,3
2026-06-04,Shop_B,エクレア,11,0,1
2026-06-05,Shop_B,エクレア,8,0,3
2026-06-06,Shop_B,エクレア,15,0,1
2026-06-07,Shop_B,エクレア,11,0,0
2026-06-08,Shop_B,エクレア,8,0,0
2026-06-09,Shop_B,エクレア,9,0,3
2026-06-10,Shop_B,エクレア,7,1,1
2026-06-11,Shop_B,エクレア,7,0,3
2026-06-12,Shop_B,エクレア,7,0,3
2026-06-13,Shop_B,エクレア,11,0,2
2026-06-14,Shop_B,エクレア,11,1,1
2026-06-15,Shop_B,エクレア,10,0,3
2026-06-16,Shop_B,エクレア,11,0,1
2026-06-17,Shop_B,エクレア,7,0,8
2026-06-18,Shop_B,エクレア,10,0,2
2026-06-19,Shop_B,エクレア,7,0,5
2026-06-20,Shop_B,エクレア,11,0,2
2026-06-21,Shop_B,エクレア,9,0,6
2026-06-22,Shop_B,エクレア,8,0,1
2026-06-23,Shop_B,エクレア,10,0,2
2026-06-24,Shop_B,エクレア,8,0,2
2026-06-25,Shop_B,エクレア,11,0,1
2026-06-26,Shop_B,エクレア,9,0,4
2026-06-27,Shop_B,エクレア,13,0,2
2026-06-28,Shop_B,エクレア,13,0,0
2026-06-29,Shop_B,エクレア,10,0,1
2026-06-30,Shop_B,エクレア,11,0,1
2026-07-01,Shop_B,エクレア,11,0,2
2026-07-02,Shop_B,エクレア,11,0,2
2026-07-03,Shop_B,エクレア,8,0,2
2026-07-04,Shop_B,エクレア,9,0,3
2026-07-05,Shop_B,エクレア,10,0,0
2026-07-06,Shop_B,エクレア,8,0,1
2026-07-07,Shop_B,エクレア,9,0,0
2026-07-08,Shop_B,エクレア,11,0,1
2026-07-09,Shop_B,エクレア,9,0,0
2026-07-10,Shop_B,エクレア,9,0,4
2026-07-11,Shop_B,エクレア,10,0,3
2026-07-12,Shop_B,エクレア,9,1,5
2026-07-13,Shop_B,エクレア,8,0,4
2026-07-14,Shop_B,エクレア,12,0,1
2026-07-15,Shop_B,エクレア,7,0,6
2026-07-16,Shop_B,エクレア,9,0,1
2026-07-17,Shop_B,エクレア,10,0,0
2026-07-18,Shop_B,エクレア,13,0,2
2026-07-19,Shop_B,エクレア,11,0,2
2026-07-20,Shop_B,エクレア,9,0,0
2026-07-21,Shop_B,エクレア,7,0,2
2026-07-22,Shop_B,エクレア,10,0,2
2026-07-23,Shop_B,エクレア,10,0,2
2026-07-24,Shop_B,エクレア,9,0,2
2026-07-25,Shop_B,エクレア,12,0,1
2026-07-26,Shop_B,エクレア,12,0,0
2026-07-27,Shop_B,エクレア,10,0,3
2026-07-28,Shop_B,エクレア,10,0,2
2026-07-29,Shop_B,エクレア,8,0,5
2026-07-30,Shop_B,エクレア,9,1,0
2026-07-31,Shop_B,エクレア,7,0,1
2026-05-01,Shop_B,リッチエクレア,5,0,3
2026-05-02,Shop_B,リッチエクレア,5,0,4
2026-05-03,Shop_B,リッチエクレア,10,0,1
2026-05-04,Shop_B,リッチエクレア,5,1,0
2026-05-05,Shop_B,リッチエクレア,7,0,0
2026-05-06,Shop_B,リッチエクレア,4,0,7
2026-05-07,Shop_B,リッチエクレア,9,0,3
2026-05-08,Shop_B,リッチエクレア,8,0,1
2026-05-09,Shop_B,リッチエクレア,8,0,0
2026-05-10,Shop_B,リッチエクレア,7,0,3
2026-05-11,Shop_B,リッチエクレア,8,0,1
2026-05-12,Shop_B,リッチエクレア,5,0,1
2026-05-13,Shop_B,リッチエクレア,6,0,0
2026-05-14,Shop_B,リッチエクレア,7,0,0
2026-05-15,Shop_B,リッチエクレア,8,0,0
2026-05-16,Shop_B,リッチエクレア,7,0,2
2026-05-17,Shop_B,リッチエクレア,8,0,0
2026-05-18,Shop_B,リッチエクレア,5,0,2
2026-05-19,Shop_B,リッチエクレア,6,0,0
2026-05-20,Shop_B,リッチエクレア,3,0,5
2026-05-21,Shop_B,リッチエクレア,3,0,4
2026-05-22,Shop_B,リッチエクレア,4,0,4
2026-05-23,Shop_B,リッチエクレア,8,0,0
2026-05-24,Shop_B,リッチエクレア,9,0,0
2026-05-25,Shop_B,リッチエクレア,7,0,2
2026-05-26,Shop_B,リッチエクレア,5,0,3
2026-05-27,Shop_B,リッチエクレア,7,0,0
2026-05-28,Shop_B,リッチエクレア,5,0,2
2026-05-29,Shop_B,リッチエクレア,4,0,3
2026-05-30,Shop_B,リッチエクレア,6,0,5
2026-05-31,Shop_B,リッチエクレア,6,0,5
2026-06-01,Shop_B,リッチエクレア,6,0,4
2026-06-02,Shop_B,リッチエクレア,7,0,1
2026-06-03,Shop_B,リッチエクレア,6,0,0
2026-06-04,Shop_B,リッチエクレア,2,0,9
2026-06-05,Shop_B,リッチエクレア,9,0,0
2026-06-06,Shop_B,リッチエクレア,9,0,2
2026-06-07,Shop_B,リッチエクレア,5,0,2
2026-06-08,Shop_B,リッチエクレア,6,0,0
2026-06-09,Shop_B,リッチエクレア,3,0,5
2026-06-10,Shop_B,リッチエクレア,7,0,0
2026-06-11,Shop_B,リッチエクレア,5,0,4
2026-06-12,Shop_B,リッチエクレア,4,0,0
2026-06-13,Shop_B,リッチエクレア,9,0,0
2026-06-14,Shop_B,リッチエクレア,8,0,3
2026-06-15,Shop_B,リッチエクレア,8,0,0
2026-06-16,Shop_B,リッチエクレア,9,0,0
2026-06-17,Shop_B,リッチエクレア,6,0,0
2026-06-18,Shop_B,リッチエクレア,4,0,0
2026-06-19,Shop_B,リッチエクレア,7,0,1
2026-06-20,Shop_B,リッチエクレア,8,0,4
2026-06-21,Shop_B,リッチエクレア,7,0,2
2026-06-22,Shop_B,リッチエクレア,5,0,0
2026-06-23,Shop_B,リッチエクレア,8,0,2
2026-06-24,Shop_B,リッチエクレア,5,0,2
2026-06-25,Shop_B,リッチエクレア,5,0,3
2026-06-26,Shop_B,リッチエクレア,7,0,0
2026-06-27,Shop_B,リッチエクレア,8,0,1
2026-06-28,Shop_B,リッチエクレア,7,0,3
2026-06-29,Shop_B,リッチエクレア,8,0,0
2026-06-30,Shop_B,リッチエクレア,10,0,0
2026-07-01,Shop_B,リッチエクレア,6,0,2
2026-07-02,Shop_B,リッチエクレア,7,0,0
2026-07-03,Shop_B,リッチエクレア,9,0,0
2026-07-04,Shop_B,リッチエクレア,5,0,5
2026-07-05,Shop_B,リッチエクレア,3,0,5
2026-07-06,Shop_B,リッチエクレア,8,0,1
2026-07-07,Shop_B,リッチエクレア,5,0,6
2026-07-08,Shop_B,リッチエクレア,5,0,2
2026-07-09,Shop_B,リッチエクレア,6,0,0
2026-07-10,Shop_B,リッチエクレア,4,0,0
2026-07-11,Shop_B,リッチエクレア,8,0,2
2026-07-12,Shop_B,リッチエクレア,6,0,3
2026-07-13,Shop_B,リッチエクレア,7,0,0
2026-07-14,Shop_B,リッチエクレア,8,0,1
2026-07-15,Shop_B,リッチエクレア,7,0,3
2026-07-16,Shop_B,リッチエクレア,7,0,1
2026-07-17,Shop_B,リッチエクレア,5,0,4
2026-07-18,Shop_B,リッチエクレア,7,0,1
2026-07-19,Shop_B,リッチエクレア,9,0,0
2026-07-20,Shop_B,リッチエクレア,4,0,5
2026-07-21,Shop_B,リッチエクレア,5,0,1
2026-07-22,Shop_B,リッチエクレア,5,0,0
2026-07-23,Shop_B,リッチエクレア,6,0,0
2026-07-24,Shop_B,リッチエクレア,7,0,1
2026-07-25,Shop_B,リッチエクレア,9,0,0
2026-07-26,Shop_B,リッチエクレア,7,0,3
2026-07-27,Shop_B,リッチエクレア,4,0,5
2026-07-28,Shop_B,リッチエクレア,5,0,4
2026-07-29,Shop_B,リッチエクレア,4,0,4
2026-07-30,Shop_B,リッチエクレア,5,0,4
2026-07-31,Shop_B,リッチエクレア,6,0,2
2026-05-01,Shop_B,パール,6,0,3
2026-05-02,Shop_B,パール,10,0,0
2026-05-03,Shop_B,パール,8,0,1
2026-05-04,Shop_B,パール,11,0,1
2026-05-05,Shop_B,パール,8,0,0
2026-05-06,Shop_B,パール,7,0,0
2026-05-07,Shop_B,パール,8,0,2
2026-05-08,Shop_B,パール,5,0,5
2026-05-09,Shop_B,パール,8,0,0
2026-05-10,Shop_B,パール,9,0,3
2026-05-11,Shop_B,パール,6,0,3
2026-05-12,Shop_B,パール,7,0,0
2026-05-13,Shop_B,パール,8,0,0
2026-05-14,Shop_B,パール,7,0,1
2026-05-15,Shop_B,パール,8,0,1
2026-05-16,Shop_B,パール,9,0,2
2026-05-17,Shop_B,パール,7,0,2
2026-05-18,Shop_B,パール,9,0,2
2026-05-19,Shop_B,パール,12,0,0
2026-05-20,Shop_B,パール,7,0,2
2026-05-21,Shop_B,パール,7,0,2
2026-05-22,Shop_B,パール,8,0,3
2026-05-23,Shop_B,パール,8,0,0
2026-05-24,Shop_B,パール,8,0,0
2026-05-25,Shop_B,パール,5,0,2
2026-05-26,Shop_B,パール,8,0,0
2026-05-27,Shop_B,パール,8,0,1
2026-05-28,Shop_B,パール,5,0,2
2026-05-29,Shop_B,パール,7,0,0
